Granule Name,Platform,Sensor,Beam Mode,Absolute Orbit,Relative Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,Stack ID
S1A_IW_SLC__1SDV_20171030T165958_20171030T170026_019045_020355_4577,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,362,2017-10-30T17:00:26.863442,2017-11-01T02:15:56Z,SLC,2017-10-30T17:00:00.417190,2017-10-30T17:00:25.415580,68.9486,-155.8901,69.395233,-152.200943,69.911858,-158.662689,67.938904,-153.367065,68.432228,-159.425964,NaN,Descending,4.13 GB,0,,,0,
S1A_IW_SLC__1SDV_20171030T165931_20171030T170001_019045_020355_3237,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,356,2017-10-30T17:00:01.224488,2017-11-01T02:15:05Z,SLC,2017-10-30T16:59:31.392998,2017-10-30T17:00:00.415689,70.5365,-154.7981,71.081696,-150.70636,71.629486,-157.71344,69.395325,-152.200867,69.912048,-158.664444,NaN,Descending,4.12 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042715_20171030T042733_008054_00E3B4_87FE,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,224,2017-10-30T04:27:33.960697,2017-10-31T05:17:26Z,SLC,2017-10-30T04:27:16.130498,2017-10-30T04:27:33.950372,68.9952,-165.8197,68.190125,-168.542038,68.693489,-162.367416,69.230728,-169.351089,69.749893,-162.885574,NaN,Ascending,2.44 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042650_20171030T042717_008054_00E3B4_B75C,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,219,2017-10-30T04:27:17.415523,2017-10-30T20:01:20Z,SLC,2017-10-30T04:26:50.327403,2017-10-30T04:27:17.415523,67.7454,-165.0783,66.678314,-167.478088,67.159813,-161.71611,68.265228,-168.600403,68.767632,-162.440079,NaN,Ascending,3.67 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042624_20171030T042652_008054_00E3B4_3133,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,214,2017-10-30T04:26:52.598792,2017-10-30T20:22:34Z,SLC,2017-10-30T04:26:24.647338,2017-10-30T04:26:52.598792,66.253,-164.2538,65.168846,-166.520386,65.633789,-161.089905,66.811661,-167.56691,67.294731,-161.773804,NaN,Ascending,3.83 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042559_20171030T042626_008054_00E3B4_50F1,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,209,2017-10-30T04:26:26.797450,2017-10-30T20:16:14Z,SLC,2017-10-30T04:25:59.828551,2017-10-30T04:26:26.797450,64.7545,-163.497,63.706524,-165.671921,64.157669,-160.527939,65.295982,-166.591522,65.761826,-161.137253,NaN,Ascending,3.92 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042535_20171030T042601_008054_00E3B4_BC29,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,204,2017-10-30T04:26:01.982774,2017-10-30T19:55:39Z,SLC,2017-10-30T04:25:35.001542,2017-10-30T04:26:01.982774,63.2818,-162.8222,62.239212,-164.901535,62.679375,-160.009399,63.83305,-165.747803,64.285652,-160.577988,NaN,Ascending,3.99 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042510_20171030T042537_008054_00E3B4_78FB,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,199,2017-10-30T04:25:37.149599,2017-10-30T19:55:56Z,SLC,2017-10-30T04:25:10.174534,2017-10-30T04:25:37.149599,61.8071,-162.1907,60.769749,-164.181442,61.200203,-159.518494,62.366432,-164.964447,62.807381,-160.052155,NaN,Ascending,4.26 GB,0,,,0,
S1B_IW_SLC__1SDV_20171030T042445_20171030T042512_008054_00E3B4_3ABD,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8054,153,153,194,2017-10-30T04:25:12.324645,2017-10-30T20:09:11Z,SLC,2017-10-30T04:24:45.347524,2017-10-30T04:25:12.324645,60.3305,-161.6038,59.297367,-163.513702,59.719837,-159.056381,60.896984,-164.24295,61.328297,-159.560577,NaN,Ascending,4.16 GB,0,,,0,
S1B_IW_SLC__1SDV_20171029T153115_20171029T153143_008046_00E37D_32F6,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8046,145,145,392,2017-10-29T15:31:43.511765,2017-10-30T05:59:03Z,SLC,2017-10-29T15:31:17.066842,2017-10-29T15:31:42.066009,60.0883,-137.5336,60.601025,-134.969193,61.024151,-139.554398,59.118118,-135.633972,59.53376,-140.020081,NaN,Descending,4.37 GB,0,,,0,
S1B_IW_SLC__1SDV_20171029T153048_20171029T153117_008046_00E37D_B5B8,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8046,145,145,386,2017-10-29T15:31:17.876923,2017-10-30T08:37:34Z,SLC,2017-10-29T15:30:48.038164,2017-10-29T15:31:17.065342,61.695,-136.8983,62.319176,-134.130417,62.753185,-138.975998,60.601112,-134.969147,61.024361,-139.556015,NaN,Descending,4.58 GB,0,,,0,
S1A_IW_SLC__1SDV_20171029T025651_20171029T025708_019022_020297_614B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19022,50,50,217,2017-10-29T02:57:08.056763,2017-10-30T20:08:39Z,SLC,2017-10-29T02:56:51.758475,2017-10-29T02:57:08.046064,66.8551,-141.9068,66.11438,-144.408264,66.582878,-138.834259,67.071136,-145.035431,67.550415,-139.244507,NaN,Ascending,2.53 GB,0,,,0,
S1A_IW_SLC__1SDV_20171029T025625_20171029T025653_019022_020297_12CD,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19022,50,50,212,2017-10-29T02:56:53.297868,2017-10-30T19:59:59Z,SLC,2017-10-29T02:56:25.364914,2017-10-29T02:56:53.297868,65.6385,-141.2646,64.562347,-143.452408,65.01358,-138.217529,66.206398,-144.453003,66.674141,-138.877975,NaN,Ascending,4.41 GB,0,,,0,
S1A_IW_SLC__1SDV_20171029T025600_20171029T025627_019022_020297_FFD0,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19022,50,50,207,2017-10-29T02:56:27.506804,2017-10-30T19:58:26Z,SLC,2017-10-29T02:56:01.758332,2017-10-29T02:56:26.756140,64.1543,-140.5225,63.170002,-142.672821,63.610844,-137.669754,64.646332,-143.479172,65.098907,-138.20787,NaN,Ascending,4.18 GB,0,,,0,
S1A_IW_SLC__1SDV_20171029T025535_20171029T025602_019022_020297_4720,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19022,50,50,202,2017-10-29T02:56:02.675684,2017-10-30T20:24:32Z,SLC,2017-10-29T02:55:35.706785,2017-10-29T02:56:02.675684,62.665,-139.8803,61.629379,-141.889465,62.05761,-137.164185,63.224174,-142.703522,63.663715,-137.716751,NaN,Ascending,4.21 GB,0,,,0,
S1A_IW_SLC__1SDV_20171029T025510_20171029T025537_019022_020297_6140,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19022,50,50,197,2017-10-29T02:55:37.844563,2017-10-30T20:12:46Z,SLC,2017-10-29T02:55:10.879776,2017-10-29T02:55:37.844563,61.1937,-139.222,60.164944,-141.136703,60.580494,-136.651398,61.762691,-141.889038,62.187603,-137.169632,NaN,Ascending,4.28 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171858_20171028T171922_019016_02025F_A8E1,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,392,2017-10-28T17:19:22.159010,2017-10-30T16:40:23Z,SLC,2017-10-28T17:18:58.783224,2017-10-28T17:19:22.159010,60.048,-164.2805,60.513302,-161.748856,60.935104,-166.308289,59.126633,-162.369873,59.541195,-166.740799,NaN,Descending,3.16 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171833_20171028T171900_019016_02025F_945C,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,387,2017-10-28T17:19:00.925113,2017-10-30T16:55:16Z,SLC,2017-10-28T17:18:33.956214,2017-10-28T17:19:00.925113,61.4183,-163.746,61.98378,-161.044281,62.414589,-165.824203,60.386478,-161.808762,60.80748,-166.349625,NaN,Descending,4.00 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171809_20171028T171836_019016_02025F_C8BE,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,382,2017-10-28T17:18:36.100160,2017-10-30T18:17:56Z,SLC,2017-10-28T17:18:09.131261,2017-10-28T17:18:36.100160,62.8939,-163.1344,63.451836,-160.289169,63.893005,-165.312286,61.857567,-161.113312,62.287128,-165.870758,NaN,Descending,3.93 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171744_20171028T171811_019016_02025F_F1E1,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,377,2017-10-28T17:18:11.273150,2017-10-30T16:18:19Z,SLC,2017-10-28T17:17:44.296029,2017-10-28T17:18:11.273150,64.3672,-162.4679,64.916191,-159.45845,65.370377,-164.757782,63.324951,-160.353516,63.765366,-165.355896,NaN,Descending,3.97 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171719_20171028T171746_019016_02025F_1558,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,372,2017-10-28T17:17:46.439975,2017-10-30T17:51:48Z,SLC,2017-10-28T17:17:19.473132,2017-10-28T17:17:46.439975,65.8383,-161.7485,66.37645,-158.554398,66.845757,-164.16214,64.789871,-159.532562,65.242874,-164.806992,NaN,Descending,4.04 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171654_20171028T171721_019016_02025F_9AEA,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,367,2017-10-28T17:17:21.615022,2017-10-30T18:33:38Z,SLC,2017-10-28T17:16:54.644068,2017-10-28T17:17:21.615022,67.3069,-160.9645,67.832893,-157.559875,68.32,-163.515167,66.250816,-158.637772,66.718582,-164.216629,NaN,Descending,4.13 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171628_20171028T171656_019016_02025F_D941,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,362,2017-10-28T17:16:56.790068,2017-10-30T20:31:40Z,SLC,2017-10-28T17:16:28.883836,2017-10-28T17:16:56.790068,68.8008,-160.0941,69.339775,-156.423477,69.848076,-162.784302,67.708725,-157.664902,68.193199,-163.582352,NaN,Descending,4.12 GB,0,,,0,
S1A_IW_SLC__1SDV_20171028T171601_20171028T171631_019016_02025F_4DD6,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19016,44,44,357,2017-10-28T17:16:31.147004,2017-10-30T18:08:15Z,SLC,2017-10-28T17:16:01.638313Z,2017-10-28T17:16:34.037880Z,70.1702,-159.0347,71.3373,-161.7447,69.407,-162.7767,70.8549,-155.0224,68.9617,-156.6292,NaN,Descending,4.19 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030510_20171028T030538_008024_00E2CD_7A7A,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,227,2017-10-28T03:05:38.446167,2017-10-28T11:51:15Z,SLC,2017-10-28T03:05:11.084520,2017-10-28T03:05:38.435015,69.993,-145.8444,68.909737,-148.387436,69.412415,-142.119202,70.498695,-149.764526,71.029793,-143.014511,NaN,Ascending,3.98 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030444_20171028T030512_008024_00E2CD_2BC4,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,222,2017-10-28T03:05:12.626324,2017-10-28T15:34:27Z,SLC,2017-10-28T03:04:46.085049,2017-10-28T03:05:11.083024,68.452,-144.8373,67.446014,-147.31633,67.928795,-141.4328,68.909645,-148.38739,69.412201,-142.121201,NaN,Ascending,4.34 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030419_20171028T030446_008024_00E2CD_9C66,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,217,2017-10-28T03:04:46.835259,2017-10-28T11:50:15Z,SLC,2017-10-28T03:04:21.084075,2017-10-28T03:04:46.083551,66.9743,-144.0005,65.976479,-146.358734,66.442863,-140.813858,67.445923,-147.316269,67.928604,-141.434418,NaN,Ascending,4.13 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030355_20171028T030422_008024_00E2CD_2F6B,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,212,2017-10-28T03:04:22.010306,2017-10-28T11:58:14Z,SLC,2017-10-28T03:03:56.084602,2017-10-28T03:04:21.082578,65.4955,-143.2206,64.507607,-145.443726,64.958527,-140.198517,65.976395,-146.358673,66.442642,-140.815826,NaN,Ascending,4.30 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030330_20171028T030357_008024_00E2CD_A4FE,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,207,2017-10-28T03:03:57.185352,2017-10-28T11:18:15Z,SLC,2017-10-28T03:03:31.085123,2017-10-28T03:03:56.083099,64.015,-142.4951,63.032547,-144.628128,63.471252,-139.649811,64.507515,-145.44368,64.958328,-140.200165,NaN,Ascending,4.21 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030305_20171028T030332_008024_00E2CD_023F,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,202,2017-10-28T03:03:32.358343,2017-10-28T15:47:58Z,SLC,2017-10-28T03:03:06.084146,2017-10-28T03:03:31.083624,62.5324,-141.8241,61.55674,-143.852768,61.984341,-139.113022,63.032459,-144.628098,63.471039,-139.651566,NaN,Ascending,4.26 GB,0,,,0,
S1B_IW_SLC__1SDV_20171028T030239_20171028T030307_008024_00E2CD_EE34,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8024,123,123,197,2017-10-28T03:03:07.535445,2017-10-28T11:55:05Z,SLC,2017-10-28T03:02:41.084668,2017-10-28T03:03:06.082643,61.0462,-141.2171,60.072021,-143.18869,60.492195,-138.664673,61.55666,-143.852646,61.984135,-139.114594,NaN,Ascending,4.46 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T173436_20171026T173503_018987_020172_18F8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18987,15,15,382,2017-10-26T17:35:03.219436,2017-10-29T15:49:36Z,SLC,2017-10-26T17:34:36.242315,2017-10-26T17:35:03.219436,62.9085,-167.2343,63.466476,-164.387283,63.908028,-169.41275,61.871769,-165.212753,62.30167,-169.972198,NaN,Descending,3.58 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T173411_20171026T173438_018987_020172_B9B3,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18987,15,15,377,2017-10-26T17:34:38.386260,2017-10-29T15:44:50Z,SLC,2017-10-26T17:34:11.421472,2017-10-26T17:34:38.386260,64.3818,-166.57,64.930344,-163.55986,65.384689,-168.860123,63.33987,-164.455536,63.780422,-169.45874,NaN,Descending,3.68 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T173346_20171026T173413_018987_020172_7DF8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18987,15,15,372,2017-10-26T17:34:13.567473,2017-10-29T15:01:09Z,SLC,2017-10-26T17:33:46.596518,2017-10-26T17:34:13.567473,65.8531,-165.8571,66.391624,-162.663864,66.860527,-168.268982,64.804817,-163.642807,65.257401,-168.914505,NaN,Descending,3.77 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T173320_20171026T173348_018987_020172_987D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18987,15,15,367,2017-10-26T17:33:48.738409,2017-10-29T19:16:05Z,SLC,2017-10-26T17:33:20.828066,2017-10-26T17:33:48.738409,67.349,-165.0502,67.902161,-161.62001,68.390182,-167.590454,66.265144,-162.739044,66.733047,-168.318695,NaN,Descending,3.80 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T173253_20171026T173323_018987_020172_E96D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18987,15,15,362,2017-10-26T17:33:23.087121,2017-10-29T15:30:06Z,SLC,2017-10-26T17:32:53.582542Z,2017-10-26T17:33:25.982094Z,68.7166,-164.0986,69.8743,-166.6539,67.9413,-167.583,69.4206,-160.3768,67.5193,-161.8085,NaN,Descending,4.31 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T155638_20171026T155707_018986_020169_6D19,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18986,14,14,392,2017-10-26T15:57:07.311863,2017-10-29T14:00:41Z,SLC,2017-10-26T15:56:39.625085,2017-10-26T15:57:07.301032,60.0426,-143.7432,60.63863,-141.176971,61.059467,-145.758499,58.990891,-141.857346,59.405453,-146.219437,NaN,Descending,4.42 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T155613_20171026T155640_018986_020169_6B71,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18986,14,14,387,2017-10-26T15:56:40.567019,2017-10-29T13:48:35Z,SLC,2017-10-26T15:56:14.624257,2017-10-26T15:56:39.623581,61.6111,-143.1466,62.117165,-140.445801,62.547733,-145.250427,60.638721,-141.176941,61.059692,-145.7603,NaN,Descending,4.33 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T155548_20171026T155615_018986_020169_BF18,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18986,14,14,382,2017-10-26T15:56:15.742066,2017-10-29T14:31:44Z,SLC,2017-10-26T15:55:49.624934,2017-10-26T15:56:14.622758,63.0952,-142.5078,63.593822,-139.667374,64.035461,-144.719788,62.117245,-140.445663,62.547939,-145.252045,NaN,Descending,4.18 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T155523_20171026T155550_018986_020169_16D0,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18986,14,14,377,2017-10-26T15:55:50.910946,2017-10-29T13:42:00Z,SLC,2017-10-26T15:55:24.624109,2017-10-26T15:55:49.623433,64.5781,-141.8294,65.068115,-138.829803,65.522591,-144.159958,63.59391,-139.667343,64.035675,-144.721573,NaN,Descending,4.16 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T155458_20171026T155526_018986_020169_3651,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18986,14,14,372,2017-10-26T15:55:26.081881,2017-10-29T13:45:04Z,SLC,2017-10-26T15:54:59.624785,2017-10-26T15:55:24.622608,66.0585,-141.0915,66.537262,-137.900864,67.007439,-143.543152,65.068199,-138.829742,65.522797,-144.161636,NaN,Descending,4.35 GB,0,,,0,
S1A_IW_SLC__1SDV_20171026T155430_20171026T155500_018986_020169_FE56,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18986,14,14,366,2017-10-26T15:55:00.428538,2017-10-29T14:23:12Z,SLC,2017-10-26T15:54:30.593262,2017-10-26T15:54:59.623285,67.6553,-140.2158,68.2388,-136.712189,68.730461,-142.768936,66.537346,-137.900803,67.007645,-143.544922,NaN,Descending,4.54 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T032132_20171026T032159_007995_00E1FB_EAF1,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,226,2017-10-26T03:21:59.078047,2017-10-26T19:22:02Z,SLC,2017-10-26T03:21:33.413483,2017-10-26T03:21:58.411235,69.6237,-149.738,68.607056,-152.342026,69.112305,-146.086899,70.062447,-153.550797,70.592194,-146.865646,NaN,Ascending,3.89 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T032107_20171026T032134_007995_00E1FB_55F7,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,221,2017-10-26T03:21:34.253094,2017-10-26T19:14:33Z,SLC,2017-10-26T03:21:08.412731,2017-10-26T03:21:33.411984,68.1515,-148.7937,67.14502,-151.265427,67.629814,-145.388474,68.606972,-152.341949,69.112114,-146.088593,NaN,Ascending,4.12 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T032042_20171026T032109_007995_00E1FB_12C3,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,216,2017-10-26T03:21:09.428140,2017-10-26T19:05:13Z,SLC,2017-10-26T03:20:43.413477,2017-10-26T03:21:08.411229,66.6743,-147.9612,65.674683,-150.32634,66.143524,-144.783386,67.144928,-151.265396,67.629623,-145.390091,NaN,Ascending,4.05 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T032017_20171026T032044_007995_00E1FB_0E2B,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,211,2017-10-26T03:20:44.601131,2017-10-26T19:20:38Z,SLC,2017-10-26T03:20:18.412723,2017-10-26T03:20:43.411976,65.1935,-147.2115,64.201843,-149.456451,64.6567,-144.209671,65.674599,-150.326279,66.143311,-144.785309,NaN,Ascending,4.20 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T031952_20171026T032019_007995_00E1FB_CF7E,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,206,2017-10-26T03:20:19.778234,2017-10-26T19:00:32Z,SLC,2017-10-26T03:19:53.413471,2017-10-26T03:20:18.411223,63.7122,-146.5013,62.728527,-148.63092,63.170601,-143.647812,64.201752,-149.45639,64.656487,-144.211502,NaN,Ascending,4.28 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T031927_20171026T031954_007995_00E1FB_1174,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,201,2017-10-26T03:19:54.953280,2017-10-26T18:53:52Z,SLC,2017-10-26T03:19:28.412717,2017-10-26T03:19:53.411970,62.2297,-145.8336,61.251465,-147.872772,61.682762,-143.127792,62.728439,-148.630875,63.170265,-143.651321,NaN,Ascending,4.42 GB,0,,,0,
S1B_IW_SLC__1SDV_20171026T031902_20171026T031929_007995_00E1FB_939D,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7995,94,94,196,2017-10-26T03:19:29.153992,2017-10-26T18:57:46Z,SLC,2017-10-26T03:19:03.413466,2017-10-26T03:19:28.411219,60.7418,-145.2481,59.764107,-147.236557,60.188927,-142.704529,61.251377,-147.872711,61.682552,-143.129425,NaN,Ascending,4.17 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T174913_20171024T174943_018958_0200A1_C82F,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18958,161,161,360,2017-10-24T17:49:43.666929,2017-10-28T08:46:50Z,SLC,2017-10-24T17:49:13.833000,2017-10-24T17:49:42.869286,69.3455,-167.9651,69.910072,-164.154282,70.429825,-170.704742,68.215843,-165.504715,68.709213,-171.573898,NaN,Descending,3.85 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T161228_20171024T161252_018957_020098_67B8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18957,160,160,384,2017-10-24T16:12:52.074460,2017-10-28T06:13:59Z,SLC,2017-10-24T16:12:29.883174,2017-10-24T16:12:52.062590,62.4159,-146.9177,62.835575,-144.193832,63.271709,-149.123947,61.522598,-144.84465,61.950306,-149.566483,NaN,Descending,3.54 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T161203_20171024T161230_018957_020098_803B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18957,160,160,379,2017-10-24T16:12:30.824118,2017-10-28T06:09:42Z,SLC,2017-10-24T16:12:03.851108,2017-10-24T16:12:30.824118,63.8175,-146.285,64.371132,-143.347076,64.818176,-148.52475,62.778698,-144.212692,63.212914,-149.106476,NaN,Descending,4.17 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T161139_20171024T161205_018957_020098_4CFC,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18957,160,160,374,2017-10-24T16:12:05.992998,2017-10-28T06:21:38Z,SLC,2017-10-24T16:11:39.019988,2017-10-24T16:12:05.992998,65.2899,-145.5913,65.833771,-142.478271,66.294701,-147.948959,64.24514,-143.421783,64.69088,-148.574387,NaN,Descending,4.15 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T161114_20171024T161141_018957_020098_0B10,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18957,160,160,369,2017-10-24T16:11:41.163934,2017-10-28T06:07:42Z,SLC,2017-10-24T16:11:14.186813,2017-10-24T16:11:41.163934,66.7582,-144.8155,67.289757,-141.497238,67.768867,-147.308868,65.705444,-142.535263,66.166458,-147.987869,NaN,Descending,4.09 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T161048_20171024T161116_018957_020098_4121,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18957,160,160,364,2017-10-24T16:11:16.330758,2017-10-28T06:04:22Z,SLC,2017-10-24T16:10:48.410136,2017-10-24T16:11:16.330758,68.254,-143.9781,68.799843,-140.407623,69.29866,-146.604645,67.165619,-141.599274,67.642166,-147.374374,NaN,Descending,4.31 GB,0,,,0,
S1A_IW_SLC__1SDV_20171024T161020_20171024T161050_018957_020098_BEF4,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18957,160,160,359,2017-10-24T16:10:50.679471,2017-10-28T06:16:45Z,SLC,2017-10-24T16:10:21.183113Z,2017-10-24T16:10:53.582680Z,69.6209,-142.9547,70.7842,-145.6048,68.8528,-146.5947,70.3134,-139.0575,68.4169,-140.5933,NaN,Descending,4.23 GB,0,,,0,
S1B_IW_SLC__1SDV_20171024T033752_20171024T033820_007966_00E12A_5F9E,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7966,65,65,224,2017-10-24T03:38:20.732052,2017-10-24T20:06:35Z,SLC,2017-10-24T03:37:52.797042,2017-10-24T03:38:20.732052,69.2372,-153.5905,68.140717,-156.062622,68.632195,-150.022308,69.771416,-157.348511,70.288109,-150.845551,NaN,Ascending,4.06 GB,0,,,0,
S1B_IW_SLC__1SDV_20171024T033727_20171024T033754_007966_00E12A_29C6,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7966,65,65,219,2017-10-24T03:37:54.930709,2017-10-24T20:16:59Z,SLC,2017-10-24T03:37:27.972088,2017-10-24T03:37:54.930709,67.7459,-152.6571,66.688545,-155.017212,67.159637,-149.3461,68.268486,-156.125961,68.759827,-150.064468,NaN,Ascending,4.09 GB,0,,,0,
S1B_IW_SLC__1SDV_20171024T033703_20171024T033730_007966_00E12A_F828,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7966,65,65,214,2017-10-24T03:37:30.113978,2017-10-24T20:55:13Z,SLC,2017-10-24T03:37:03.151246,2017-10-24T03:37:30.113978,66.2769,-151.8722,65.226471,-154.122467,65.683647,-148.756973,66.811508,-155.12793,67.285835,-149.416763,NaN,Ascending,4.11 GB,0,,,0,
S1B_IW_SLC__1SDV_20171024T033638_20171024T033705_007966_00E12A_873C,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7966,65,65,209,2017-10-24T03:37:05.289024,2017-10-24T19:51:14Z,SLC,2017-10-24T03:36:38.328348,2017-10-24T03:37:05.289024,64.8066,-151.1366,63.762955,-153.282852,64.207039,-148.198105,65.352104,-154.200531,65.810669,-148.808411,NaN,Ascending,4.07 GB,0,,,0,
S1B_IW_SLC__1SDV_20171024T033613_20171024T033640_007966_00E12A_27AD,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7966,65,65,204,2017-10-24T03:36:40.470238,2017-10-24T23:46:33Z,SLC,2017-10-24T03:36:13.503394,2017-10-24T03:36:40.470238,63.335,-150.4487,62.297401,-152.497498,62.729576,-147.669113,63.89061,-153.340775,64.334976,-148.237823,NaN,Ascending,4.15 GB,0,,,0,
