@relation cleaned-data

@attribute Platform {SENTINEL-1B,SENTINEL-1A}
@attribute Sensor {'SENTINEL-1 C-SAR'}
@attribute 'Beam Mode' {WV,IW,S3,S2,S1,EW}
@attribute 'Absolute Orbit' numeric
@attribute 'Relative Orbit' numeric
@attribute 'Path Number' numeric
@attribute 'Frame Number' numeric
@attribute 'Processing Level' {SLC,OCN,GRD_MD,RAW}
@attribute 'Center Lat' numeric
@attribute 'Center Lon' numeric
@attribute 'Near Start Lat' numeric
@attribute 'Near Start Lon' numeric
@attribute 'Far Start Lat' numeric
@attribute 'Far Start Lon' numeric
@attribute 'Near End Lat' numeric
@attribute 'Near End Lon' numeric
@attribute 'Far End Lat' numeric
@attribute 'Far End Lon' numeric
@attribute 'Faraday Rotation' numeric
@attribute 'Ascending or Descending?' {Ascending,Descending}
@attribute 'Size (MB)' numeric
@attribute 'Off Nadir Angle' numeric

@data
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,609,SLC,-5.3151,131.2495,-4.811554,132.552383,-4.307838,130.274673,-6.322596,132.225998,-5.813805,129.943878,?,Descending,3470,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,604,SLC,-3.8278,131.588,-3.259272,132.885315,-2.767447,130.641418,-4.888921,132.536499,-4.391407,130.287567,?,Descending,3450,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,599,SLC,-2.2999,131.9162,-1.700626,133.216019,-1.214071,130.975143,-3.387168,132.858047,-2.894902,130.613831,?,Descending,3900,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,593,SLC,-0.6657,132.2459,-0.033559,133.566269,0.454296,131.295135,-1.787871,133.195374,-1.294555,130.924667,?,Descending,4550,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19543,46,46,486,SLC,32.1209,141.2865,32.192341,141.415695,32.229076,141.200333,32.012684,141.372406,32.049408,141.157516,?,Descending,1880,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,478,SLC,34.1954,139.3969,34.809528,140.946732,35.210392,138.198196,33.164146,140.563217,33.567268,137.867996,?,Descending,3730,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,473,SLC,35.7698,139.7407,36.313995,141.303818,36.713123,138.501694,34.809624,140.946762,35.210613,138.19725,?,Descending,4480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,468,SLC,37.2736,140.0736,37.817799,141.667725,38.21542,138.807877,36.314083,141.303848,36.713356,138.50061,?,Descending,4340,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,463,SLC,38.777,140.4098,39.32122,142.035782,39.717487,139.113846,37.817886,141.667755,38.215664,138.806671,?,Descending,4090,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,458,SLC,40.2791,140.7558,40.822189,142.423843,41.217682,139.435059,39.321308,142.035797,39.717716,139.112701,?,Descending,4130,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,453,SLC,41.7803,141.1102,42.323357,142.813324,42.718136,139.752777,40.822277,142.423859,41.217915,139.433899,?,Descending,3930,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,448,SLC,43.2817,141.4651,43.824471,143.207596,44.2187,140.06958,42.323452,142.813324,42.718365,139.751556,?,Descending,4240,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19543,46,46,442,SLC,44.9021,141.8643,45.562687,143.700363,45.95731,140.464951,43.824562,143.207611,44.218929,140.068344,?,Descending,4370,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8559,133,133,999,SLC,-54.6402,-23.2281,-54.759003,-23.332371,-54.693245,-23.019085,-54.586826,-23.436457,-54.521336,-23.124531,?,Ascending,3380,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8559,133,133,689,SLC,-29.5539,137.4099,-28.936602,138.953476,-28.333973,136.427124,-30.766329,138.416199,-30.152578,135.847656,?,Descending,4450,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,47,SLC,15.899,44.4781,16.7359,43.14,14.7747,43.5451,17.0157,45.4235,15.0575,45.8059,?,Ascending,4120,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,42,SLC,14.7085,44.9051,13.673847,43.92984,14.110621,46.209652,15.30281,43.594372,15.735651,45.891979,?,Ascending,4260,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,37,SLC,13.1772,45.1946,12.1116,44.228024,12.554207,46.502079,13.797409,43.881409,14.235821,46.171799,?,Ascending,3970,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,32,SLC,11.362,45.3924,12.1959,44.0767,10.2347,44.4811,12.4832,46.3125,10.5257,46.7012,?,Ascending,3830,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8556,130,130,445,SLC,44.5364,-129.0786,44.606503,-128.923248,44.644783,-129.180847,44.427952,-128.976715,44.466187,-129.233475,?,Descending,9990,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,434,SLC,47.4329,-131.1255,48.03154,-129.225372,48.425835,-132.613266,46.416016,-129.698563,46.809628,-132.984528,?,Descending,3660,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,429,SLC,48.9897,-130.7121,49.527039,-128.769913,49.922623,-132.26181,48.031631,-129.225342,48.42606,-132.614578,?,Descending,3590,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,424,SLC,50.486,-130.3012,51.021229,-128.29599,51.418674,-131.900879,49.52713,-128.769882,49.922859,-132.263306,?,Descending,3590,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,419,SLC,51.9815,-129.877,52.514446,-127.804817,52.914261,-131.532379,51.021317,-128.295959,51.4189,-131.902283,?,Descending,3730,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,414,SLC,53.477,-129.4464,54.008247,-127.307747,54.410553,-131.169098,52.514534,-127.804787,52.914497,-131.533981,?,Descending,3910,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,409,SLC,54.9712,-128.9946,55.49781,-126.762245,55.904148,-130.769714,54.008335,-127.307709,54.410778,-131.170609,?,Descending,4270,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,404,SLC,56.4639,-128.5194,56.987759,-126.206055,57.398376,-130.373718,55.497898,-126.762215,55.904385,-130.771423,?,Descending,4300,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19539,42,42,986,SLC,-58.3972,65.751,-58.517422,65.644569,-58.446365,65.983665,-58.347527,65.518997,-58.276798,65.856506,?,Ascending,2540,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,399,SLC,57.9553,-128.0195,58.473415,-125.595589,58.890045,-129.939163,56.987846,-126.206017,57.398598,-130.375351,?,Descending,4230,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,394,SLC,59.4437,-127.474,59.955391,-124.931908,60.379761,-129.469574,58.473503,-125.595551,58.890266,-129.940842,?,Descending,4390,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,388,SLC,61.0512,-126.8562,61.677113,-124.135872,62.111,-128.924576,59.955482,-124.93187,60.379971,-129.471146,?,Descending,4720,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19539,42,42,500,SLC,27.8705,-120.9473,27.942135,-120.823807,27.978788,-121.029747,27.762203,-120.865143,27.798851,-121.070709,?,Descending,8660,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,487,SLC,31.3312,-122.4639,32.188526,-120.907356,32.593014,-123.571037,30.05393,-121.389931,30.461817,-123.9935,?,Descending,4750,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,482,SLC,33.1502,-122.0738,33.694195,-120.560341,34.096394,-123.269585,32.188618,-120.907341,32.592999,-123.570282,?,Descending,3620,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,477,SLC,34.6553,-121.7505,35.199768,-120.212059,35.599976,-122.971931,33.694286,-120.560326,34.096615,-123.270531,?,Descending,3850,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,472,SLC,36.1594,-121.4212,36.703362,-119.849457,37.102009,-122.664032,35.199863,-120.212059,35.600197,-122.972908,?,Descending,3940,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,467,SLC,37.6649,-121.1016,38.211819,-119.517197,38.608089,-122.389915,36.703449,-119.849434,37.10223,-122.665009,?,Descending,4260,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,462,SLC,39.1696,-120.7757,39.713459,-119.137062,40.108685,-122.072929,38.211906,-119.517174,38.608307,-122.390915,?,Descending,4330,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,457,SLC,40.6712,-120.4263,41.214905,-118.75322,41.609249,-121.757164,39.713547,-119.137039,40.108929,-122.074188,?,Descending,4210,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,452,SLC,42.1723,-120.0726,42.715416,-118.359428,43.109173,-121.436592,41.214993,-118.753189,41.609474,-121.758331,?,Descending,4260,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,446,SLC,43.793,-119.6778,44.455166,-117.879791,44.848919,-121.049095,42.715508,-118.359406,43.109402,-121.43779,?,Descending,4530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8555,129,129,991,SLC,-57.0926,77.1401,-57.21217,77.035049,-57.143398,77.363228,-57.041386,76.917763,-56.972916,77.244446,?,Ascending,5740,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,350,SLC,72.7472,-107.861,72.899986,-103.709091,73.476494,-111.288628,71.961395,-104.726021,72.515305,-111.930763,?,Descending,2320,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8555,129,129,951,SLC,-66.6103,92.0682,-67.871758,90.741028,-66.595818,95.532585,-66.550278,88.610199,-65.337502,93.263382,?,Ascending,1890,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,345,SLC,73.9514,-106.7383,74.331429,-101.947586,74.948875,-110.186577,72.90007,-103.709,73.476768,-111.291962,?,Descending,4010,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8555,129,129,945,SLC,-67.8807,94.3516,-69.226082,93.176514,-67.883728,98.091217,-67.793549,90.6297,-66.5271,95.391037,?,Ascending,2230,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8555,129,129,940,SLC,-69.1251,97.1891,-68.9818,92.9458,-70.5864,96.2911,-67.66,97.9739,-69.1615,101.4682,?,Ascending,2430,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,137,SLC,43.2478,63.5169,42.249916,62.171509,42.648663,65.255569,43.825817,61.746616,44.224155,64.911369,?,Ascending,3690,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,132,SLC,41.7073,63.8784,40.660183,62.584885,41.057713,65.576294,42.336926,62.147255,42.733925,65.220467,?,Ascending,3810,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,127,SLC,40.2078,64.2399,39.247437,62.945404,39.647774,65.890152,40.74929,62.564972,41.148491,65.575615,?,Ascending,3720,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,122,SLC,38.7056,64.5852,37.744984,63.319603,38.146523,66.201958,39.247345,62.945427,39.647541,65.889023,?,Ascending,3760,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,117,SLC,37.2035,64.9293,36.242851,63.693378,36.645641,66.517624,37.744892,63.319626,38.14629,66.200851,?,Ascending,3630,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,112,SLC,35.7029,65.2831,34.743553,64.082809,35.147236,66.852585,36.24276,63.693401,36.645424,66.516647,?,Ascending,4030,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,107,SLC,34.2218,65.6065,33.203045,64.44474,33.603432,67.124969,34.826023,64.066711,35.224445,66.801285,?,Ascending,4170,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,102,SLC,32.6961,65.9155,31.646809,64.776901,32.051147,67.418633,33.327904,64.391586,33.730007,67.085739,?,Ascending,4480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,97,SLC,31.1873,66.2489,30.222095,65.09304,30.632921,67.723228,31.729517,64.7593,32.137745,67.431923,?,Ascending,4010,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,92,SLC,29.6817,66.5683,28.716795,65.439301,29.129883,68.02916,30.222006,65.093063,30.632727,67.722527,?,Ascending,4300,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,87,SLC,28.1756,66.8849,27.208096,65.764839,27.623978,68.317497,28.716703,65.439316,29.129671,68.028366,?,Ascending,4430,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,82,SLC,26.6666,67.1849,25.696697,66.074768,26.115751,68.593102,27.208006,65.764862,27.623781,68.316818,?,Ascending,4410,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,77,SLC,25.1556,67.4705,24.099934,66.412888,24.518734,68.87619,25.783628,66.050957,26.199293,68.55014,?,Ascending,4300,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19539,42,42,71,SLC,23.5279,67.8134,22.435387,66.767097,22.861008,69.219513,24.186865,66.394371,24.608831,68.88015,?,Ascending,4210,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8555,129,129,534,SLC,17.8145,-110.7961,17.88645,-110.682487,17.923077,-110.871269,17.705814,-110.721001,17.742453,-110.909584,?,Descending,8150,0
SENTINEL-1B,'SENTINEL-1 C-SAR',S2,8555,129,129,528,SLC,18.9612,-110.8409,19.47138,-110.340424,19.61451,-111.093765,18.306875,-110.590195,18.450371,-111.338242,?,Descending,2160,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19538,41,41,986,SLC,-58.4841,90.4989,-58.604439,90.392311,-58.533218,90.732254,-58.434635,90.266197,-58.363743,90.604546,?,Ascending,6420,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,958,SLC,-64.9391,101.8113,-65.884628,99.990906,-64.695854,104.58979,-65.130737,98.986916,-63.972404,103.503944,?,Ascending,1050,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,953,SLC,-65.9475,103.3314,-67.247871,102.016914,-65.999535,106.758438,-65.820358,99.931297,-64.636292,104.51178,?,Ascending,2140,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,948,SLC,-67.2123,105.4647,-68.527649,104.199699,-67.217583,109.065392,-67.127174,101.880486,-65.887306,106.591438,?,Ascending,2120,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,943,SLC,-68.4743,107.859,-69.830048,106.711906,-68.447754,111.703606,-68.413628,104.023453,-67.110893,108.868713,?,Ascending,2230,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,938,SLC,-69.7785,110.7274,-71.180237,109.751991,-69.704399,114.878494,-69.756645,106.567635,-68.370903,111.576546,?,Ascending,2430,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19538,41,41,551,SLC,12.6725,-99.5334,12.744438,-99.422478,12.781464,-99.60656,12.563583,-99.460281,12.600626,-99.644234,?,Descending,7340,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,533,SLC,17.5854,-100.588,18.157608,-99.264694,18.583521,-101.597824,16.578829,-99.591934,17.008322,-101.903854,?,Descending,4050,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,528,SLC,19.0598,-100.2938,19.658218,-98.954697,20.080639,-101.309082,18.029743,-99.293823,18.455734,-101.624138,?,Descending,4400,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,523,SLC,20.5584,-99.9918,21.157913,-98.640121,21.577196,-101.019066,19.529858,-98.981155,19.952583,-101.333694,?,Descending,4280,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,518,SLC,22.0527,-99.6669,22.651859,-98.295425,23.070528,-100.712929,21.024492,-98.639015,21.446455,-101.02755,?,Descending,4380,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,513,SLC,23.5513,-99.3667,24.151602,-97.98111,24.566961,-100.425735,22.524616,-98.327332,22.943132,-100.740456,?,Descending,4370,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,508,SLC,25.0765,-99.0509,25.70575,-97.640953,26.118744,-100.120926,24.022367,-98.002632,24.438471,-100.447136,?,Descending,4480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19538,41,41,503,SLC,26.3061,-98.637,27.4148,-99.6686,25.4568,-100.0474,27.1453,-97.2067,25.1861,-97.6277,?,Descending,4770,0
SENTINEL-1A,'SENTINEL-1 C-SAR',S1,19538,41,41,492,SLC,29.7952,-95.6837,30.445402,-95.099213,30.590134,-95.927986,28.998693,-95.443581,29.143349,-96.260551,?,Descending,3970,0
SENTINEL-1A,'SENTINEL-1 C-SAR',WV,19538,41,41,412,SLC,54.4368,-88.7391,54.504494,-88.546593,54.546097,-88.861382,54.327423,-88.617653,54.368923,-88.931015,?,Descending,1870,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8554,128,128,983,SLC,-59.4472,103.6009,-59.567806,103.493607,-59.494804,103.841812,-59.399055,103.36084,-59.326405,103.70739,?,Ascending,5380,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,201,SLC,62.3133,-4.0278,61.32653,-6.130753,61.771748,-1.268551,62.804882,-6.879012,63.260406,-1.775679,?,Ascending,3440,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,196,SLC,60.8272,-3.4207,59.845226,-5.435723,60.281574,-0.793566,61.326439,-6.130708,61.771423,-1.271703,?,Ascending,3560,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,191,SLC,59.3396,-2.8495,58.361935,-4.78253,58.790768,-0.338427,59.845142,-5.435685,60.281326,-0.795684,?,Ascending,3770,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,186,SLC,57.8511,-2.3055,56.877403,-4.161724,57.299744,0.103216,58.361847,-4.782498,58.790558,-0.339947,?,Ascending,3860,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,181,SLC,56.3606,-1.7962,55.388611,-3.59424,55.80621,0.507456,56.877312,-4.161708,57.299507,0.101415,?,Ascending,3810,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,176,SLC,54.868,-1.319,53.89846,-3.053004,54.31213,0.89982,55.388519,-3.594204,55.805988,0.505904,?,Ascending,3890,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,171,SLC,53.3745,-0.8603,52.407063,-2.535649,52.817524,1.280773,53.898369,-3.052977,54.311905,0.89832,?,Ascending,4160,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,166,SLC,51.88,-0.4193,50.914089,-2.041399,51.322048,1.649725,52.406971,-2.535618,52.817287,1.279183,?,Ascending,4520,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,161,SLC,50.3845,0.0043,49.419613,-1.569289,49.825768,2.006594,50.913998,-2.041369,51.321812,1.648187,?,Ascending,3780,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,156,SLC,48.888,0.4145,47.924282,-1.111374,48.329082,2.358376,49.419525,-1.569261,49.82555,2.00524,?,Ascending,4460,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,151,SLC,47.3907,0.8126,46.427475,-0.671825,46.83149,2.69993,47.924194,-1.111348,48.328857,2.357063,?,Ascending,4430,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,146,SLC,45.8924,1.1978,44.929562,-0.247273,45.333248,3.033717,46.427383,-0.671799,46.831253,2.698525,?,Ascending,4380,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,141,SLC,44.3934,1.5736,43.430779,0.166361,43.834484,3.363262,44.92947,-0.247248,45.333012,3.03235,?,Ascending,4310,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,136,SLC,42.8941,1.9453,41.932167,0.576468,42.336021,3.695387,43.430691,0.166385,43.834255,3.362053,?,Ascending,4470,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,131,SLC,41.393,2.3001,40.429039,0.95067,40.834141,3.997501,41.932076,0.576493,42.335796,3.694209,?,Ascending,3900,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,126,SLC,39.8905,2.6427,38.927074,1.330562,39.333263,4.310236,40.428947,0.950693,40.833912,3.996349,?,Ascending,3670,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,121,SLC,38.3882,2.9857,37.424107,1.700978,37.83168,4.618222,38.926987,1.330584,39.333035,4.309109,?,Ascending,3490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,116,SLC,36.8862,3.3303,35.922844,2.079485,36.331615,4.938429,37.424015,1.701,37.831448,4.617119,?,Ascending,3930,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,111,SLC,35.3841,3.6728,34.419319,2.441726,34.829803,5.246638,35.922752,2.079505,36.331398,4.937457,?,Ascending,4180,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8558,132,132,105,SLC,33.7582,4.0246,32.66993,2.837666,33.083122,5.584938,34.419228,2.441748,34.829582,5.245686,?,Ascending,4600,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1158,SLC,-5.9821,12.1995,-7.275927,11.271666,-6.758076,13.582232,-5.199798,10.821086,-4.689113,13.124538,?,Ascending,5290,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1153,SLC,-7.7725,12.5951,-8.786238,11.60363,-8.262812,13.922115,-7.276017,11.271686,-6.757965,13.583135,?,Ascending,3780,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1148,SLC,-9.2798,12.9342,-10.296021,11.939415,-9.7665,14.269026,-8.786314,11.603647,-8.262321,13.924609,?,Ascending,4030,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1143,SLC,-10.7869,13.2767,-11.805165,12.27938,-11.270102,14.618648,-10.296123,11.939437,-9.766744,14.268428,?,Ascending,3780,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1138,SLC,-12.2922,13.6289,-13.312042,12.631486,-12.770833,14.983603,-11.805255,12.2794,-11.269941,14.619739,?,Ascending,4070,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1133,SLC,-13.7954,13.9926,-14.817543,12.991471,-14.269617,15.359549,-13.31212,12.631509,-12.770279,14.986314,?,Ascending,4380,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1128,SLC,-15.299,14.3569,-16.32473,13.345747,-15.770635,15.728833,-14.81764,12.991497,-14.26982,15.359124,?,Ascending,4290,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1123,SLC,-16.8026,14.7242,-17.830601,13.708405,-17.269728,16.109806,-16.32482,13.345769,-15.770443,15.730034,?,Ascending,4240,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1118,SLC,-18.3051,15.099,-19.336029,14.075444,-18.768103,16.497271,-17.83069,13.708426,-17.269487,16.111198,?,Ascending,4100,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1113,SLC,-19.8074,15.4776,-20.841654,14.443876,-20.266476,16.888151,-19.336119,14.075465,-18.767879,16.498581,?,Ascending,4290,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1108,SLC,-21.3081,15.8662,-22.344528,14.82763,-21.761379,17.297647,-20.841743,14.443899,-20.265865,16.891048,?,Ascending,4240,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1103,SLC,-22.8067,16.2673,-23.846096,15.220245,-23.254974,17.716763,-22.344616,14.827653,-21.76108,17.299261,?,Ascending,4340,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1098,SLC,-24.3038,16.6789,-25.346115,15.622675,-24.74662,18.14801,-23.846186,15.22027,-23.254667,17.718393,?,Ascending,4130,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1093,SLC,-25.7994,17.1009,-26.845089,16.033882,-26.236889,18.590204,-25.346203,15.622699,-24.746307,18.149658,?,Ascending,4300,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,1087,SLC,-27.4166,17.5562,-28.589014,16.498306,-27.970558,19.094389,-26.845179,16.033907,-26.236547,18.591967,?,Ascending,4670,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,392,SLC,60.0196,-164.2925,60.457092,-161.77626,60.878468,-166.32785,59.126347,-162.371292,59.540798,-166.742325,?,Descending,2980,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,387,SLC,61.39,-163.7592,61.984364,-161.045609,62.415058,-165.825867,60.329533,-161.836349,60.750107,-166.369385,?,Descending,4120,0
SENTINEL-1B,'SENTINEL-1 C-SAR',WV,8557,131,131,985,SLC,-58.8653,29.0803,-58.985107,28.972715,-58.913105,29.31628,-58.817032,28.845037,-58.745361,29.186995,?,Ascending,2000,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,382,SLC,62.8944,-163.136,63.452427,-160.290665,63.893482,-165.314148,61.85815,-161.114639,62.287598,-165.872406,?,Descending,3920,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,377,SLC,64.3673,-162.4698,64.916183,-159.460449,65.370247,-164.760071,63.325298,-160.355118,63.765594,-165.357819,?,Descending,3970,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,372,SLC,65.8383,-161.7509,66.376602,-158.556763,66.845764,-164.164764,64.789886,-159.53476,65.242752,-164.809372,?,Descending,3980,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,367,SLC,67.3066,-160.9671,67.832672,-157.5625,68.319641,-163.518082,66.250702,-158.64003,66.718338,-164.219193,?,Descending,4080,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,362,SLC,68.8007,-160.0969,69.340057,-156.426056,69.848213,-162.787338,67.708504,-157.667542,68.192841,-163.585281,?,Descending,4100,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,357,SLC,70.1706,-159.0387,71.3376,-161.7492,69.4073,-162.7807,70.8555,-155.0264,68.9622,-156.6327,?,Descending,4300,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,232,SLC,71.4317,3.171,70.421898,0.24011,70.977867,7.261293,71.80027,-1.091715,72.385735,6.432489,?,Ascending,3400,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19541,44,44,227,SLC,69.9986,4.222,68.966995,1.477204,69.496994,8.036595,70.421806,0.240189,70.977646,7.259178,?,Ascending,3600,0
